Order_ID,Date,Month,Quarter,Region,City,Category,Sub_Category,Product,Sales_Rep,Sales_Channel,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Units_Sold,Unit_Price,Discount_Pct,Tax_Rate,Shipping_Cost,Payment_Method,Customer_Rating,Return_Flag,Delivery_Days,Revenue,Profit
ORD13716,2022-05-27,May,Q2,Central,Bangalore,Automotive,Electronics,Product_112,Julia,Partner,CUST1349,Corporate,28.0,Other,156.0,1203.86,0.24,0.08,9.33,Wallet,3.2,No,6.0,142729.64,29570.82
ORD13385,2022-11-04,November,Q4,East,Ahmedabad,Furniture,Outdoor,Product_168,Fiona,Mobile App,CUST1491,Wholesale,63.0,Female,128.0,1380.46,0.32,0.11,109.64,Credit Card,1.5,Yes,2.0,120155.24,49940.68
ORD14921,2022-05-22,May,Q2,East,Hyderabad,Toys,Board Games,Product_67,Alice,In-Store,CUST3132,Wholesale,74.0,Male,89.0,1460.75,0.05,0.16,6.98,Credit Card,3.1,No,2.0,123506.41,39822.96
ORD11957,2023-06-10,June,Q2,South,Ahmedabad,Beauty,Haircare,Product_110,Bob,Online,CUST2113,VIP,27.0,Other,110.0,937.14,0.43,0.11,140.75,Debit Card,4.2,No,11.0,58758.68,6550.27
ORD11893,2022-03-21,March,Q1,West,Mumbai,Sports,Fitness,Product_116,Ivan,Mobile App,CUST8566,Corporate,38.0,Other,147.0,296.46,0.02,0.06,36.74,UPI,1.3,No,8.0,42708.03,11760.12
ORD10523,2023-07-06,July,Q3,North,Kolkata,Beauty,Makeup,Product_69,Bob,In-Store,CUST9912,Corporate,60.0,Female,23.0,1485.21,0.44,0.06,28.4,Net Banking,2.3,No,1.0,19129.5,6270.08
ORD10091,2023-04-19,April,Q2,Central,Bangalore,Sports,Team Sports,Product_57,Ivan,Partner,CUST5650,Retail,23.0,Male,111.0,1283.19,0.44,0.06,93.17,Credit Card,1.9,No,3.0,79763.09,34804.94
ORD12845,2022-09-08,September,Q3,North,Pune,Electronics,Accessories,Product_132,Alice,Partner,CUST3706,VIP,52.0,Female,95.0,1071.92,0.3,0.12,57.28,UPI,2.6,No,6.0,71282.68,9098.63
ORD11566,2023-07-30,July,Q3,East,Bangalore,Automotive,Electronics,Product_76,Alice,Online,CUST4803,VIP,40.0,Male,16.0,1168.18,0.5,0.12,91.45,UPI,1.2,Yes,7.0,9345.44,1059.73
ORD10442,2023-03-17,March,Q1,West,Lucknow,Electronics,Laptops,Product_13,Diana,In-Store,CUST1498,Corporate,56.0,Male,70.0,530.07,0.2,0.14,99.15,Credit Card,2.7,No,3.0,29683.92,7953.33
ORD13648,2023-04-16,April,Q2,East,Chennai,Toys,Puzzles,Product_105,Ethan,Partner,CUST4997,Wholesale,40.0,Male,84.0,1452.19,0.09,0.11,128.3,UPI,1.9,Yes,2.0,111005.4,40217.82
ORD11549,2022-09-19,September,Q3,South,Chennai,Electronics,Accessories,Product_176,Ivan,Mobile App,CUST8989,Corporate,28.0,Male,83.0,1079.48,0.0,0.1,133.66,UPI,1.8,No,5.0,89596.84,14795.67
ORD11820,2022-09-11,September,Q3,East,Hyderabad,Electronics,Mobiles,Product_140,Diana,In-Store,CUST4402,VIP,55.0,Male,163.0,1061.37,,0.05,25.71,Debit Card,4.2,No,14.0,110722.12,28369.84
ORD11461,2022-09-14,September,Q3,Central,Delhi,Clothing,Men,Product_83,Diana,Online,CUST5107,Retail,73.0,Female,76.0,715.84,0.12,0.14,55.67,Cash,1.7,No,13.0,47875.38,5707.93
ORD12580,2023-07-30,July,Q3,Central,Ahmedabad,Groceries,Beverages,Product_167,Charlie,Mobile App,CUST4469,Retail,28.0,Male,154.0,1082.98,0.35,0.06,14.5,Wallet,2.7,Yes,1.0,108406.3,44334.82
ORD13527,2023-07-17,July,Q3,North,Delhi,Electronics,Laptops,Product_141,Fiona,In-Store,CUST6360,Wholesale,21.0,Other,55.0,349.95,0.13,0.11,44.65,Net Banking,3.5,No,4.0,16745.11,3659.29
ORD14294,2023-01-20,January,Q1,Central,Kolkata,Beauty,Skincare,Product_89,George,Partner,CUST7200,Retail,58.0,Female,181.0,1019.6,0.11,0.13,45.23,Net Banking,2.3,No,11.0,164247.36,44088.1
ORD13379,2022-04-10,April,Q2,Central,Chennai,Toys,Puzzles,Product_169,Charlie,Telephone,CUST2538,Corporate,41.0,Other,167.0,845.36,0.14,0.07,48.69,Wallet,1.7,No,2.0,121410.6,7583.23
ORD10314,2022-10-31,October,Q4,East,Bangalore,Automotive,Accessories,Product_60,Ivan,In-Store,CUST5785,VIP,54.0,Female,163.0,935.83,0.37,0.15,139.5,Debit Card,2.7,No,11.0,96100.38,12683.62
ORD12945,2023-12-14,December,Q4,Central,Ahmedabad,Groceries,Beverages,Product_105,Diana,In-Store,CUST3745,Corporate,31.0,Male,13.0,618.7,0.15,0.18,64.73,UPI,4.1,No,9.0,6836.64,2108.94
ORD10805,2022-06-06,June,Q2,West,Delhi,Automotive,Parts,Product_110,Bob,Mobile App,CUST7208,Retail,26.0,Female,6.0,504.93,0.08,0.08,137.35,Net Banking,3.2,No,4.0,2787.21,617.06
ORD13396,2023-06-13,June,Q2,West,Delhi,Toys,Action Figures,Product_9,Ethan,In-Store,CUST9308,Corporate,35.0,Other,57.0,78.48,0.02,0.13,40.63,,3.7,No,4.0,4383.89,1657.5
ORD14768,2022-01-15,January,Q1,West,Hyderabad,Groceries,Snacks,Product_31,Hannah,Online,CUST2083,VIP,42.0,Male,131.0,62.69,0.5,0.09,144.19,Cash,1.7,No,14.0,4106.2,546.15
ORD11783,2022-03-17,March,Q1,North,Mumbai,Clothing,Sportswear,Product_47,Bob,Partner,CUST6809,VIP,27.0,Female,100.0,382.0,0.22,0.15,6.35,Net Banking,2.7,No,,29796.0,12065.78
ORD14503,2023-01-17,January,Q1,West,Lucknow,Groceries,Organic,Product_95,Ivan,Partner,CUST1078,Corporate,36.0,Other,112.0,1404.31,0.36,0.15,9.45,UPI,3.6,No,10.0,100660.94,17534.26
ORD14402,2022-12-19,December,Q4,West,Delhi,Clothing,Women,Product_118,Ethan,Online,CUST1513,VIP,19.0,Male,74.0,1342.67,0.21,0.08,23.83,Net Banking,1.4,No,9.0,78492.49,23900.21
ORD12008,2023-03-06,March,Q1,East,Mumbai,Electronics,Cameras,Product_17,Ethan,Telephone,CUST4506,Wholesale,38.0,Male,123.0,427.73,0.12,0.17,81.44,Cash,1.8,No,13.0,46297.5,17082.42
ORD12763,2023-08-01,August,Q3,Central,Ahmedabad,Sports,Outdoor,Product_24,George,Mobile App,CUST3235,Wholesale,57.0,Female,58.0,72.07,0.44,0.12,22.68,Wallet,5.0,No,3.0,2340.83,414.58
ORD12023,2022-10-26,October,Q4,North,Ahmedabad,Electronics,Accessories,Product_93,Charlie,Partner,CUST6926,Retail,70.0,Female,62.0,593.66,0.45,0.16,78.98,Cash,1.9,No,14.0,20243.81,1598.24
ORD12643,2023-05-21,May,Q2,North,Pune,Sports,Water Sports,Product_90,Hannah,Partner,CUST4512,Wholesale,57.0,Other,188.0,1195.6,,0.08,120.38,Cash,3.1,No,13.0,168579.6,35163.55
ORD13440,2023-10-17,October,Q4,Central,Mumbai,Groceries,Organic,Product_23,Hannah,Telephone,CUST2098,VIP,72.0,Other,173.0,211.9,0.46,0.15,90.92,Debit Card,1.3,No,8.0,19795.7,2124.34
ORD13469,2022-05-25,May,Q2,East,Delhi,Furniture,Bedroom,Product_82,Fiona,In-Store,CUST7552,VIP,69.0,Other,68.0,860.56,0.43,0.07,113.18,Cash,4.0,No,14.0,33355.31,14859.85
ORD12069,2023-04-21,April,Q2,Central,Mumbai,Electronics,Tablets,Product_38,Hannah,Partner,CUST9283,Retail,20.0,Other,35.0,309.97,0.34,0.16,100.34,Debit Card,2.9,No,12.0,7160.31,1869.16
ORD12377,2023-05-26,May,Q2,East,Lucknow,Beauty,Makeup,Product_133,Diana,Partner,CUST5818,VIP,19.0,Female,2.0,1255.39,0.46,0.1,23.12,Credit Card,2.1,No,10.0,1355.82,267.25
ORD12364,2023-01-29,January,Q1,Central,Chennai,Furniture,Office,Product_117,Ivan,Telephone,CUST9135,VIP,72.0,Female,196.0,1066.98,0.25,0.15,120.71,Debit Card,5.0,Yes,5.0,156846.06,57858.42
ORD10313,2022-07-14,July,Q3,West,Bangalore,Automotive,Car Care,Product_198,George,In-Store,CUST3924,Corporate,39.0,Male,54.0,1346.56,0.08,0.13,,Wallet,4.8,No,5.0,66897.1,5142.39
ORD14971,2022-03-06,March,Q1,South,Bangalore,Toys,Outdoor,Product_133,Bob,Mobile App,CUST4213,Corporate,55.0,Female,133.0,633.84,0.27,0.15,121.77,Wallet,2.9,No,1.0,61539.53,9939.44
ORD14956,2023-03-25,March,Q1,North,Hyderabad,Electronics,Laptops,Product_174,George,Mobile App,CUST5575,Retail,65.0,Male,61.0,1382.0,0.31,0.1,49.04,Wallet,1.4,No,9.0,58168.38,16579.76
ORD13050,2023-11-22,November,Q4,Central,Bangalore,Clothing,Men,Product_112,Ethan,Telephone,CUST4089,Wholesale,63.0,Female,138.0,146.8,0.44,0.1,90.65,Debit Card,4.7,No,7.0,11344.7,3335.65
ORD13373,2023-04-12,April,Q2,West,Lucknow,Beauty,Makeup,Product_73,Ethan,Telephone,CUST3273,VIP,38.0,Female,16.0,236.49,0.4,0.07,135.44,Debit Card,2.4,Yes,9.0,2270.3,527.71
ORD10622,2022-05-17,May,Q2,South,Kolkata,Clothing,Women,Product_95,George,Partner,CUST5143,VIP,31.0,Female,76.0,922.89,0.17,0.06,26.16,Cash,2.6,No,4.0,58215.9,20480.9
ORD13233,2023-01-05,January,Q1,West,Pune,Automotive,Electronics,Product_143,Julia,Mobile App,CUST7357,Corporate,33.0,Male,58.0,,0.42,0.07,78.21,UPI,2.8,Yes,2.0,22099.13,8309.27
ORD11291,2023-12-18,December,Q4,East,Kolkata,Furniture,Outdoor,Product_12,Charlie,Mobile App,CUST8315,Retail,39.0,Other,182.0,832.44,0.31,0.13,2.04,Wallet,3.2,No,6.0,104537.82,15972.13
ORD14446,2022-11-24,November,Q4,North,Hyderabad,Toys,Action Figures,Product_134,Ethan,Online,CUST9815,Wholesale,30.0,Female,116.0,936.86,0.41,0.07,26.11,Net Banking,3.7,No,13.0,64118.7,9387.56
ORD11218,2023-12-02,December,Q4,South,Jaipur,Electronics,Cameras,Product_100,Ethan,Mobile App,CUST1193,Corporate,21.0,Male,134.0,834.32,0.25,0.09,65.67,Credit Card,3.5,No,7.0,83849.16,12588.39
ORD14469,2023-08-20,August,Q3,North,Hyderabad,Toys,Action Figures,Product_193,Alice,Mobile App,CUST7624,VIP,69.0,Female,22.0,62.35,0.13,0.18,73.62,Credit Card,4.9,No,2.0,1193.38,196.82
ORD12708,2022-10-30,October,Q4,Central,Bangalore,Toys,Educational,Product_163,Diana,Mobile App,CUST6540,Retail,28.0,Female,199.0,801.92,0.16,0.12,10.73,UPI,3.9,No,9.0,,14512.87
ORD13044,2022-10-09,October,Q4,North,Jaipur,Furniture,Office,Product_191,Hannah,Telephone,CUST4850,VIP,50.0,Female,103.0,1265.5,0.26,0.08,83.26,Net Banking,4.7,No,10.0,96456.41,37852.94
ORD14168,2022-11-22,November,Q4,South,Mumbai,Toys,Outdoor,Product_18,George,Partner,CUST2183,VIP,20.0,Other,137.0,1313.67,0.23,0.09,95.73,UPI,3.2,Yes,4.0,138579.05,42751.61
ORD13278,2022-04-27,April,Q2,South,Hyderabad,Automotive,Accessories,Product_3,Bob,Mobile App,CUST6693,VIP,49.0,Male,109.0,1150.7,0.43,0.11,35.63,Net Banking,,No,8.0,71492.99,15171.2
ORD11059,2023-02-23,February,Q1,East,Lucknow,Beauty,Haircare,Product_24,Ivan,Partner,CUST7695,Retail,26.0,Male,113.0,569.87,0.02,0.15,14.59,Debit Card,2.5,No,13.0,63107.4,17748.12
ORD14942,2023-03-08,March,Q1,East,Hyderabad,Clothing,Men,Product_147,George,Telephone,CUST7502,Retail,62.0,Other,114.0,563.54,0.21,0.08,75.69,Debit Card,4.4,No,4.0,50752.41,22778.15
ORD13168,2022-03-17,March,Q1,Central,Hyderabad,Toys,Educational,Product_129,Fiona,Telephone,CUST3100,Wholesale,18.0,Other,33.0,1012.05,0.29,0.16,126.52,Debit Card,1.8,Yes,3.0,23712.33,4388.0
ORD10725,2022-12-01,December,Q4,West,Hyderabad,Automotive,Car Care,Product_191,Julia,Online,CUST6089,VIP,58.0,Other,80.0,1093.91,0.26,0.1,120.7,Cash,1.8,No,5.0,64759.47,
ORD11898,2023-06-24,June,Q2,North,Hyderabad,Clothing,Winter,Product_85,,In-Store,CUST9935,VIP,46.0,Other,58.0,183.22,0.11,0.11,51.41,Wallet,3.9,No,4.0,9457.82,2505.63
ORD13802,2023-12-31,December,Q4,South,Chennai,Beauty,Haircare,Product_62,Bob,Mobile App,CUST8415,VIP,29.0,Male,113.0,129.65,0.02,0.1,13.94,Debit Card,3.1,No,3.0,14357.44,4924.39
ORD11259,2023-10-16,October,Q4,North,Jaipur,Groceries,Organic,Product_8,Bob,In-Store,CUST3045,Retail,45.0,Male,1.0,632.92,0.22,0.1,133.01,Debit Card,2.9,No,7.0,493.68,182.27
ORD13660,2022-11-06,November,Q4,North,Lucknow,Automotive,Accessories,Product_37,Bob,Online,CUST2108,Corporate,67.0,Male,51.0,1397.58,0.44,0.05,2.57,Debit Card,3.2,No,6.0,39914.88,6760.99
ORD12904,2023-07-30,July,Q3,East,Bangalore,Electronics,Cameras,Product_110,George,Online,CUST7511,Retail,38.0,Male,171.0,1114.28,0.16,0.05,146.97,Cash,2.1,No,4.0,160055.18,51343.01
ORD14878,2022-10-30,October,Q4,West,Lucknow,Furniture,Bedroom,Product_181,Alice,Partner,CUST6259,Wholesale,37.0,Other,113.0,858.14,0.34,0.07,135.18,Debit Card,2.6,No,1.0,64000.08,21885.13
ORD13747,2022-03-28,March,Q1,East,Jaipur,Clothing,Sportswear,Product_86,Fiona,In-Store,CUST7798,Wholesale,59.0,Female,188.0,749.43,0.05,0.15,131.34,Net Banking,3.2,No,3.0,133848.2,32082.96
ORD11504,2023-05-18,May,Q2,Central,Hyderabad,Beauty,Haircare,Product_177,Diana,In-Store,CUST6171,Retail,70.0,,111.0,1320.47,0.28,0.08,45.38,Net Banking,4.5,Yes,7.0,105531.96,11312.92
ORD10681,2023-05-04,May,Q2,West,Ahmedabad,Sports,Fitness,Product_154,Hannah,In-Store,CUST1903,VIP,39.0,Other,132.0,239.43,0.34,0.14,96.48,UPI,2.7,No,4.0,20859.14,7655.71
ORD13161,2023-11-08,November,Q4,Central,Chennai,Automotive,Accessories,Product_70,Julia,Online,CUST1712,Corporate,63.0,Other,161.0,61.11,0.14,0.17,1.43,Debit Card,2.3,No,13.0,8461.29,1744.88
ORD13475,2023-08-12,August,Q3,Central,Bangalore,Beauty,Fragrance,Product_156,Ivan,In-Store,CUST6675,Corporate,73.0,Male,86.0,501.34,0.29,0.17,94.14,Debit Card,5.0,No,5.0,30611.82,12439.54
ORD12466,2023-07-31,July,Q3,Central,Ahmedabad,Clothing,Kids,Product_138,Hannah,Mobile App,CUST7817,VIP,23.0,Other,7.0,1288.61,0.27,0.11,147.47,Credit Card,3.1,No,13.0,6584.8,1693.62
ORD10896,2023-06-22,June,Q2,East,Ahmedabad,Toys,Outdoor,Product_150,Charlie,Telephone,CUST9746,Corporate,73.0,Female,144.0,910.97,0.49,0.17,42.24,Cash,1.8,No,12.0,66901.64,23446.79
ORD14325,2023-11-01,November,Q4,East,Lucknow,Groceries,Dairy,Product_161,Hannah,Online,CUST6383,Retail,42.0,Female,46.0,431.44,0.23,0.1,110.9,Cash,4.2,No,1.0,15281.6,2381.48
ORD14858,2023-12-19,December,Q4,North,Hyderabad,Clothing,Winter,Product_173,Ivan,Partner,CUST3633,VIP,46.0,Male,153.0,212.29,0.26,0.17,140.16,Cash,3.2,Yes,8.0,24035.47,8205.49
ORD12631,2022-02-08,February,Q1,West,Hyderabad,Clothing,Women,Product_138,Fiona,Telephone,CUST3844,Corporate,47.0,Other,169.0,1064.33,0.48,0.16,118.89,Wallet,3.3,No,14.0,93533.32,30751.65
ORD13874,2022-03-20,March,Q1,South,Mumbai,Electronics,Mobiles,Product_15,George,In-Store,CUST1878,VIP,34.0,Other,5.0,903.43,0.21,0.09,84.27,Net Banking,1.2,No,9.0,3568.55,683.2
ORD14122,2023-06-23,June,Q2,Central,Lucknow,Clothing,Women,Product_194,Julia,Partner,CUST6677,VIP,29.0,Other,23.0,547.06,0.16,0.12,75.89,Debit Card,4.5,Yes,5.0,10569.2,1095.95
ORD14343,2022-09-01,September,Q3,North,Mumbai,Electronics,Tablets,Product_197,Bob,Telephone,CUST6162,VIP,74.0,Other,77.0,1261.46,0.07,0.13,139.61,Credit Card,4.6,No,6.0,90333.15,36427.99
ORD11721,2023-03-24,March,Q1,North,Delhi,Beauty,Wellness,Product_125,Julia,,CUST5717,VIP,24.0,Male,98.0,804.17,0.05,0.14,110.93,Debit Card,3.2,Yes,8.0,74868.23,7554.0
ORD13479,2023-05-14,May,Q2,East,Lucknow,Toys,Outdoor,Product_131,Charlie,Partner,CUST3193,Corporate,21.0,Other,183.0,521.71,0.17,0.11,88.11,UPI,3.5,No,3.0,79242.53,4194.71
ORD14909,2022-04-13,April,Q2,South,Kolkata,Sports,Team Sports,Product_3,Ethan,Partner,CUST7489,Corporate,67.0,Other,77.0,1225.26,0.1,0.14,11.47,Cash,2.4,No,3.0,84910.52,9019.53
ORD13354,2023-02-05,February,Q1,South,Mumbai,Clothing,Men,Product_140,Bob,Telephone,CUST7241,VIP,47.0,Female,175.0,133.74,0.21,0.16,77.5,UPI,3.4,No,4.0,18489.56,4381.23
ORD12227,2022-08-18,August,Q3,East,Lucknow,Electronics,Accessories,Product_164,Charlie,In-Store,CUST9676,VIP,65.0,Female,124.0,739.07,0.21,0.17,72.42,UPI,1.6,No,5.0,72399.3,20024.25
ORD10598,2023-10-07,October,Q4,West,Ahmedabad,Toys,Puzzles,Product_21,Charlie,Partner,CUST7079,Retail,53.0,Male,190.0,1470.95,0.33,0.11,104.01,Credit Card,2.8,Yes,14.0,187251.93,49301.26
ORD12920,2023-07-03,July,Q3,Central,Ahmedabad,Automotive,Accessories,Product_14,Diana,Partner,CUST6611,Retail,44.0,Male,128.0,567.51,0.1,0.05,34.49,Cash,1.3,No,8.0,65377.15,27501.91
ORD14762,2023-01-28,January,Q1,East,Pune,Toys,Educational,Product_122,Bob,Online,CUST4242,Wholesale,44.0,Other,197.0,90.41,0.15,0.1,55.25,UPI,4.1,No,7.0,15139.15,2017.65
ORD11912,2023-03-25,March,Q1,East,Lucknow,Clothing,Men,Product_66,Julia,Partner,CUST1982,Retail,67.0,Other,72.0,501.98,0.17,0.09,84.08,UPI,2.0,Yes,2.0,29998.32,1881.01
ORD11823,2023-03-26,March,Q1,West,Kolkata,Furniture,Living Room,Product_15,Julia,Partner,CUST5088,Wholesale,26.0,Other,199.0,298.75,0.25,0.09,130.1,Cash,1.4,No,11.0,44588.44,3194.59
ORD13752,2023-09-15,September,Q3,North,Kolkata,Groceries,Bakery,Product_195,Diana,Mobile App,CUST7651,Retail,50.0,Male,139.0,75.21,0.43,0.1,71.88,Debit Card,1.3,No,3.0,5958.89,2198.92
ORD13059,2023-09-27,September,Q3,North,Ahmedabad,Sports,Cycling,Product_170,Ivan,Partner,CUST1466,VIP,19.0,Male,109.0,698.4,0.28,0.15,50.81,UPI,3.2,No,1.0,54810.43,
ORD12237,2023-01-13,January,Q1,Central,Kolkata,Beauty,Fragrance,Product_181,Ivan,Telephone,CUST5664,Corporate,48.0,Other,86.0,1023.52,0.05,0.06,129.67,Net Banking,4.2,No,7.0,83621.58,15851.85
ORD11847,2022-09-16,September,Q3,South,Ahmedabad,Electronics,Accessories,Product_148,Diana,Telephone,CUST4971,Wholesale,21.0,Other,192.0,1092.81,0.28,0.17,,Credit Card,1.5,No,7.0,151070.05,49453.22
ORD14713,2023-08-21,August,Q3,West,Mumbai,Toys,Educational,Product_88,Charlie,In-Store,CUST6698,VIP,25.0,Female,134.0,71.0,0.43,0.08,71.2,Credit Card,3.8,No,14.0,5422.98,602.16
ORD14400,2022-03-29,March,Q1,South,Ahmedabad,Toys,Educational,Product_168,Ivan,Mobile App,CUST7306,Retail,51.0,Male,137.0,1260.8,0.32,0.18,119.22,Net Banking,2.5,No,8.0,117456.13,14452.34
ORD11008,2022-03-15,March,Q1,East,Pune,Groceries,Beverages,Product_82,Julia,Telephone,CUST7090,Wholesale,67.0,Male,109.0,927.57,0.29,0.07,84.75,Debit Card,3.2,Yes,2.0,71784.64,30946.26
ORD10939,2022-02-24,February,Q1,West,Mumbai,Electronics,Mobiles,Product_20,Ivan,Mobile App,CUST5673,VIP,19.0,Other,63.0,411.57,,0.08,4.32,Net Banking,4.9,No,4.0,22817.44,4332.94
ORD10874,2023-03-12,March,Q1,North,Jaipur,Sports,Team Sports,Product_127,Fiona,Online,CUST7706,Wholesale,23.0,Male,29.0,158.75,0.23,0.07,132.04,Net Banking,1.0,No,10.0,3544.89,1207.79
ORD11793,2022-04-03,April,Q2,Central,Jaipur,Automotive,Parts,Product_136,George,Partner,CUST8795,Wholesale,27.0,Female,23.0,828.24,0.44,0.09,114.12,Debit Card,2.3,Yes,2.0,10667.73,1961.77
ORD13450,2023-04-14,April,Q2,West,Lucknow,Toys,Action Figures,Product_5,Fiona,Telephone,CUST6825,Retail,51.0,Other,120.0,1192.23,0.41,0.13,43.49,Credit Card,3.3,No,10.0,84409.88,24591.66
ORD11406,2022-06-08,June,Q2,North,Lucknow,Automotive,Accessories,Product_46,Diana,In-Store,CUST7982,Corporate,71.0,Other,129.0,352.18,0.17,0.11,148.38,UPI,1.5,No,8.0,37707.91,13136.94
ORD10860,2022-04-06,April,Q2,South,Jaipur,Clothing,Winter,Product_58,Charlie,In-Store,CUST6067,Wholesale,29.0,Other,82.0,1035.19,0.27,0.05,57.66,Debit Card,2.9,Yes,4.0,61966.47,10812.87
ORD14366,2023-10-16,October,Q4,South,Chennai,Groceries,Dairy,Product_19,Hannah,Telephone,CUST9803,Retail,60.0,Other,102.0,764.31,0.32,0.13,23.09,Cash,3.1,No,11.0,53012.54,13828.17
ORD13106,2022-03-18,March,Q1,West,Mumbai,Beauty,Fragrance,Product_41,,Telephone,CUST4379,Retail,20.0,Female,183.0,129.47,0.07,0.1,136.26,Credit Card,4.9,No,5.0,22034.5,1823.26
ORD14184,2022-06-29,June,Q2,South,Chennai,Automotive,Electronics,Product_86,Alice,Online,CUST3723,Wholesale,19.0,Other,13.0,122.65,0.38,0.16,,UPI,4.3,No,2.0,988.56,135.09
ORD13973,2022-02-14,February,Q1,East,Chennai,Automotive,Accessories,Product_72,Fiona,Partner,CUST7989,Wholesale,20.0,Other,35.0,1068.13,0.17,0.08,134.74,Credit Card,3.7,No,12.0,31029.18,11651.32
ORD12159,2022-08-30,August,Q3,North,Kolkata,Groceries,Bakery,Product_26,Diana,Partner,CUST3215,Retail,49.0,Female,93.0,1101.07,0.29,0.09,1.82,Credit Card,3.1,No,2.0,72703.65,23379.42
ORD13033,2023-05-10,May,Q2,Central,Pune,Sports,Fitness,Product_110,Bob,Online,CUST4310,Wholesale,21.0,Female,145.0,163.18,0.21,0.08,6.86,UPI,1.1,Yes,4.0,18692.27,3154.64
ORD13762,2022-07-13,July,Q3,North,Mumbai,Sports,Cycling,Product_188,Julia,Partner,CUST9694,Retail,31.0,Female,184.0,15.61,0.35,0.17,145.83,Wallet,1.9,No,2.0,1866.96,250.08
ORD10853,2023-12-09,December,Q4,South,Pune,Sports,Cycling,Product_79,Diana,Partner,CUST4340,Retail,31.0,Male,179.0,619.73,0.23,0.12,28.45,Debit Card,4.6,Yes,6.0,85417.39,17091.73
ORD14095,2022-06-26,June,Q2,South,Hyderabad,Toys,Board Games,Product_56,Alice,In-Store,CUST2735,Wholesale,56.0,Male,147.0,819.6,0.38,0.16,93.59,Credit Card,3.6,No,12.0,74698.34,6206.96
ORD11999,2023-06-25,June,Q2,East,Chennai,Automotive,Tools,Product_55,Charlie,Partner,CUST7496,Corporate,69.0,Male,122.0,501.6,0.32,0.06,146.87,Net Banking,3.4,No,14.0,41612.74,
ORD10374,2023-06-03,June,Q2,South,Jaipur,Groceries,Beverages,Product_70,Julia,Telephone,CUST4132,Retail,39.0,Male,,1088.88,0.27,0.16,64.36,Debit Card,4.3,Yes,6.0,92206.36,29244.22
ORD14555,2023-04-21,April,Q2,Central,Mumbai,Toys,Puzzles,Product_16,George,Telephone,CUST1903,Wholesale,65.0,Female,76.0,261.05,0.05,0.17,148.02,Debit Card,1.8,Yes,10.0,18847.81,2037.53
ORD11519,2023-12-31,December,Q4,South,Jaipur,Electronics,Mobiles,Product_144,Fiona,Online,CUST8763,Wholesale,25.0,Female,17.0,,0.09,0.09,61.3,UPI,4.6,No,8.0,9767.14,2241.61
ORD11534,2023-07-19,July,Q3,East,Mumbai,Beauty,Makeup,Product_113,Ethan,Online,CUST6092,Retail,40.0,Male,12.0,5.34,0.48,0.14,127.88,Cash,4.4,No,4.0,33.32,2.21
ORD11810,2022-06-04,June,Q2,South,Bangalore,Automotive,Electronics,Product_132,Diana,Partner,CUST3089,Wholesale,41.0,Male,46.0,712.79,0.17,0.07,112.01,Debit Card,1.7,No,13.0,,
ORD11386,2023-02-23,February,Q1,West,Bangalore,Furniture,Living Room,Product_18,Fiona,Online,CUST4367,VIP,26.0,Male,165.0,318.49,0.37,0.06,78.27,UPI,3.6,No,12.0,33107.04,12911.54
ORD14011,2022-04-19,April,Q2,East,Delhi,Beauty,Makeup,Product_122,George,Mobile App,CUST7437,Corporate,24.0,Other,184.0,780.01,0.07,,62.78,Credit Card,3.8,Yes,11.0,133475.31,44319.8
ORD12136,2022-02-13,February,Q1,North,Pune,Groceries,Beverages,Product_166,Ivan,In-Store,CUST7999,Corporate,28.0,Other,130.0,236.01,0.12,0.15,25.29,Net Banking,3.4,No,6.0,26999.54,2220.67
ORD14068,2023-10-23,October,Q4,West,Hyderabad,Beauty,Makeup,Product_88,Alice,Telephone,CUST3667,Corporate,57.0,Female,127.0,669.5,0.41,0.15,112.67,Credit Card,4.9,No,6.0,50165.64,9454.84
ORD12840,2023-04-03,April,Q2,East,Mumbai,Sports,Outdoor,Product_127,Diana,Mobile App,CUST2451,Retail,69.0,Other,2.0,537.32,0.0,0.16,31.53,Credit Card,2.0,No,10.0,1074.64,430.35
ORD12203,2022-03-17,March,Q1,North,Jaipur,Automotive,Electronics,Product_168,Fiona,In-Store,CUST4068,Retail,32.0,Female,179.0,1078.43,0.03,0.05,138.04,Debit Card,2.2,No,11.0,187247.8,36725.56
ORD11178,2023-10-30,October,Q4,East,Chennai,Groceries,Organic,Product_19,George,Online,CUST3831,Corporate,32.0,Female,196.0,280.77,0.29,0.09,116.95,Cash,3.4,No,14.0,39071.95,11014.62
ORD10793,2023-06-03,June,Q2,East,Jaipur,Sports,Team Sports,Product_182,Ethan,Telephone,CUST4139,Wholesale,65.0,Female,63.0,1226.87,0.01,0.14,143.99,Debit Card,2.5,No,11.0,76519.88,9771.38
ORD13790,2022-01-18,January,Q1,West,Pune,Electronics,Laptops,Product_198,Alice,In-Store,CUST2050,Retail,41.0,Other,170.0,807.23,0.0,0.1,53.24,Credit Card,1.9,No,3.0,137229.1,22681.39
ORD11492,2023-11-06,November,Q4,Central,Hyderabad,Clothing,Kids,Product_145,George,Mobile App,CUST7879,VIP,46.0,Female,29.0,450.92,0.41,0.17,16.53,Cash,1.5,No,1.0,7715.24,1188.22
